1748,"NRG Power Marketing, LLC v. Maine Pub. Util. Comm'n",2010,NRG Power,https://www.courtlistener.com/opinion/1748/nrg-power-marketing-llc-v-maine-pub-util-commn/
1753,"Union Pacific R. Co. v. Locomotive Engineers and Trainmen Gen. Comm. of Adjustment, Central Region",2009,Locomotive Engineers,https://www.courtlistener.com/opinion/1753/union-pacific-r-co-v-locomotive-engineers-and-trai/
145855,Forest Grove School Dist. v. T. A.,2009,Forest Grove,https://www.courtlistener.com/opinion/145855/forest-grove-school-dist-v-t-a/
145856,Northwest Austin Municipal Util. Dist. No. One v. Holder,2009,Northwest Austin,https://www.courtlistener.com/opinion/145856/northwest-austin-municipal-util-dist-no-one-v-hold/
145854,"Coeur Alaska, Inc. v. Southeast Alaska Conservation Council",2009,Coueur Alaska,https://www.courtlistener.com/opinion/145854/coeur-alaska-inc-v-southeast-alaska-conservation-c/
145862,"Polar Tankers, Inc. v. City of Valdez",2009,Polar Tankers,https://www.courtlistener.com/opinion/145862/polar-tankers-inc-v-city-of-valdez/
145863,Indiana State Police Pension Trust v. Chrysler LLC,2009,Indiana Police,https://www.courtlistener.com/opinion/145863/indiana-state-police-pension-trust-v-chrysler-llc/
145865,United States ex rel. Eisenstein v. City of New York,2009,Eisenstein,https://www.courtlistener.com/opinion/145865/united-states-ex-rel-eisenstein-v-city-of-new-york/
145879,Burlington N. & S. F. R. Co. v. United States,2009,Burlington N & SFR,https://www.courtlistener.com/opinion/145879/burlington-n-s-f-r-co-v-united-states/
145877,"Carlsbad Technology, Inc. v. HIF Bio, Inc.",2009,Carlsbad Tech,https://www.courtlistener.com/opinion/145877/carlsbad-technology-inc-v-hif-bio-inc/
145882,"FCC v. Fox Television Stations, Inc.",2009,FCC v. Fox,https://www.courtlistener.com/opinion/145882/fcc-v-fox-television-stations-inc/
145889,United States v. Navajo Nation,2009,Navajo Nation,https://www.courtlistener.com/opinion/145889/united-states-v-navajo-nation/
145891,"Entergy Corp. v. Riverkeeper, Inc.",2009,Entergy Corp.,https://www.courtlistener.com/opinion/145891/entergy-corp-v-riverkeeper-inc/
